delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
3446,xpressbees,fragile items,van,express,east,stormy,282.1,37.47,00:00.0,00:00.0,yes,delayed,3,1572.91
3447,ekart,documents,scooter,express,south,cold,52.5,20.55,00:00.0,00:00.0,yes,delayed,2,374.15
3448,shadowfax,automobile parts,scooter,same day,south,hot,279.8,21.31,00:00.0,00:00.0,no,delivered,5,1562.93
3449,shadowfax,electronics,scooter,same day,east,stormy,213.2,31.17,00:00.0,00:00.0,yes,delayed,2,1259.51
3450,fedex,groceries,van,express,central,clear,184.1,4.01,00:00.0,00:00.0,no,delivered,4,982.53
3451,fedex,pharmacy,truck,two day,north,cold,222,34.55,00:00.0,00:00.0,no,delivered,5,1213.65
3452,delhivery,automobile parts,van,same day,south,foggy,66.5,38.77,00:00.0,00:00.0,no,delivered,5,548.81
3453,fedex,cosmetics,scooter,same day,south,cold,19.5,20.02,00:00.0,00:00.0,no,delivered,5,257.56
3454,dhl,electronics,truck,express,south,rainy,65.1,34.84,00:00.0,00:00.0,yes,failed,1,480.02
3455,amazon logistics,cosmetics,truck,same day,central,foggy,106.6,22.84,00:00.0,00:00.0,no,delivered,5,701.52
3456,amazon logistics,documents,van,express,north,stormy,129.3,21.01,00:00.0,00:00.0,yes,delayed,3,759.53
3457,xpressbees,fragile items,bike,two day,north,hot,37,1.39,00:00.0,00:00.0,no,delivered,3,189.17
3458,delhivery,cosmetics,ev van,express,west,clear,227.1,49.1,00:00.0,00:00.0,no,delivered,3,1332.8
3459,amazon logistics,clothing,truck,express,south,hot,166,24.29,00:00.0,00:00.0,no,delivered,3,952.87
3460,dhl,groceries,scooter,express,central,stormy,198.7,43.67,00:00.0,00:00.0,yes,delayed,2,1174.51
3461,dhl,fragile items,ev bike,two day,east,hot,26.5,20.53,00:00.0,00:00.0,no,delivered,3,194.09
3462,ecom express,automobile parts,van,two day,north,stormy,150.6,14.04,00:00.0,00:00.0,no,delivered,3,795.12
3463,amazon logistics,pharmacy,bike,express,east,stormy,262.5,37.94,00:00.0,00:00.0,yes,delayed,3,1476.32
3464,delhivery,clothing,ev bike,two day,north,stormy,258.2,38.54,00:00.0,00:00.0,no,delivered,5,1406.62
3465,dhl,groceries,bike,express,east,stormy,210.7,44.97,00:00.0,00:00.0,yes,delayed,3,1238.41
3466,xpressbees,fragile items,scooter,standard,central,clear,182.2,38.25,00:00.0,00:00.0,no,delivered,3,1025.75
3467,fedex,pharmacy,truck,standard,east,foggy,277.4,35.18,00:00.0,00:00.0,no,delivered,4,1492.54
3468,ekart,clothing,ev bike,express,west,cold,33,0.67,00:00.0,00:00.0,no,delivered,5,216.35
3469,fedex,documents,ev van,express,south,rainy,13.1,8.6,00:00.0,00:00.0,yes,failed,1,141.3
3470,amazon logistics,clothing,ev bike,express,central,foggy,218.4,28.87,00:00.0,00:00.0,yes,delayed,2,1228.61
3471,ekart,furniture,scooter,express,east,rainy,106.8,28.79,00:00.0,00:00.0,no,delivered,4,670.37
3472,xpressbees,furniture,ev bike,standard,west,foggy,40.7,32.75,00:00.0,00:00.0,no,delivered,4,301.75
3473,xpressbees,furniture,ev bike,express,west,hot,281,31.74,00:00.0,00:00.0,yes,delayed,2,1550.22
3474,amazon logistics,automobile parts,ev bike,same day,west,hot,7,5.63,00:00.0,00:00.0,no,delivered,4,151.89
3475,ekart,pharmacy,ev bike,express,central,clear,237.1,47.33,00:00.0,00:00.0,yes,delayed,2,1377.49
3476,blue dart,pharmacy,ev bike,express,east,cold,121.5,22.63,00:00.0,00:00.0,yes,delayed,3,725.39
3477,fedex,groceries,truck,standard,north,stormy,114.7,36.76,00:00.0,00:00.0,no,delivered,4,683.78
3478,fedex,pharmacy,ev van,standard,south,hot,124.4,37.17,00:00.0,00:00.0,no,delivered,5,733.51
3479,dhl,automobile parts,truck,two day,south,hot,105.5,10.83,00:00.0,00:00.0,no,delivered,5,559.99
3480,amazon logistics,electronics,bike,two day,east,hot,33.4,20.7,00:00.0,00:00.0,no,delivered,3,229.1
3481,amazon logistics,groceries,scooter,express,north,cold,213.2,2.91,00:00.0,00:00.0,no,delivered,5,1124.73
3482,ekart,electronics,van,two day,south,hot,155.6,1.58,00:00.0,00:00.0,no,delivered,3,782.74
3483,amazon logistics,clothing,van,standard,west,cold,119.7,7.69,00:00.0,00:00.0,no,delivered,4,621.57
3484,ekart,electronics,ev bike,standard,east,hot,160.4,6.01,00:00.0,00:00.0,no,delivered,5,820.03
3485,dhl,pharmacy,ev bike,same day,south,cold,144.3,35.92,00:00.0,00:00.0,no,delivered,3,929.26
3486,delhivery,fragile items,bike,same day,east,stormy,74.4,24.78,00:00.0,00:00.0,yes,delayed,2,546.34
3487,dhl,automobile parts,van,same day,north,rainy,47.4,19.55,00:00.0,00:00.0,no,delivered,4,395.65
3488,ecom express,documents,truck,express,north,stormy,240.1,8.48,00:00.0,00:00.0,yes,delayed,3,1275.94
3489,dhl,cosmetics,ev van,two day,west,clear,214.7,19.81,00:00.0,00:00.0,no,delivered,3,1132.93
3490,xpressbees,documents,truck,same day,west,foggy,58.5,40.26,00:00.0,00:00.0,no,delivered,5,513.28
3491,delhivery,documents,scooter,express,west,hot,37.5,46.05,00:00.0,00:00.0,yes,delayed,2,375.65
3492,shadowfax,pharmacy,scooter,express,south,hot,165.4,19.58,00:00.0,00:00.0,no,delivered,4,935.74
3493,dhl,cosmetics,scooter,express,south,foggy,196.1,35.75,00:00.0,00:00.0,yes,delayed,2,1137.75
3494,xpressbees,pharmacy,van,standard,central,foggy,176,42.35,00:00.0,00:00.0,no,delivered,5,1007.05
3495,ecom express,electronics,bike,standard,west,stormy,83,19.84,00:00.0,00:00.0,no,delivered,3,474.52
3496,fedex,groceries,ev bike,express,north,clear,219.8,14.48,00:00.0,00:00.0,no,delivered,5,1192.44
3497,delhivery,documents,bike,standard,central,stormy,64.3,18.58,00:00.0,00:00.0,no,delivered,4,377.24
3498,fedex,electronics,bike,two day,east,foggy,154.2,20.97,00:00.0,00:00.0,no,delivered,3,833.91
3499,blue dart,electronics,bike,two day,south,hot,57.9,36.21,00:00.0,00:00.0,no,delivered,5,398.13
3500,fedex,furniture,bike,same day,south,stormy,105.7,14.15,00:00.0,00:00.0,yes,delayed,2,670.95
3501,delhivery,electronics,truck,two day,east,rainy,150.2,7.56,00:00.0,00:00.0,no,delivered,4,773.68
3502,shadowfax,cosmetics,ev bike,same day,north,stormy,172.2,28.46,00:00.0,00:00.0,yes,delayed,2,1046.38
3503,ekart,electronics,ev van,same day,north,foggy,33.4,1.21,00:00.0,00:00.0,no,delivered,4,270.63
3504,blue dart,documents,ev bike,two day,east,stormy,107.7,24.31,00:00.0,00:00.0,no,delivered,5,611.43
3505,delhivery,automobile parts,ev bike,same day,central,stormy,161.8,35.35,00:00.0,00:00.0,yes,failed,1,1015.05
3506,amazon logistics,cosmetics,truck,two day,east,foggy,239.5,13.29,00:00.0,00:00.0,no,delivered,4,1237.37
3507,amazon logistics,pharmacy,scooter,standard,central,stormy,78.3,0.98,00:00.0,00:00.0,no,delivered,5,394.44
3508,amazon logistics,electronics,van,two day,west,rainy,237.3,44.32,00:00.0,00:00.0,no,delivered,5,1319.46
3509,delhivery,electronics,ev van,same day,central,foggy,289.4,18.39,00:00.0,00:00.0,yes,delayed,3,1602.17
3510,dhl,automobile parts,bike,standard,north,hot,194.5,16.81,00:00.0,00:00.0,no,delivered,5,1022.93
3511,ecom express,fragile items,ev bike,standard,central,stormy,221.8,35.28,00:00.0,00:00.0,no,delivered,5,1214.84
3512,shadowfax,automobile parts,ev bike,standard,central,clear,240.8,8.67,00:00.0,00:00.0,no,delivered,4,1230.01
3513,blue dart,fragile items,bike,standard,central,foggy,260,34.59,00:00.0,00:00.0,no,delivered,3,1403.77
3514,blue dart,electronics,scooter,two day,north,rainy,30.2,30.7,00:00.0,00:00.0,no,delivered,4,243.1
3515,ekart,fragile items,scooter,two day,south,cold,95.4,10.82,00:00.0,00:00.0,no,delivered,5,509.46
3516,ecom express,furniture,ev van,two day,east,cold,152.4,18.35,00:00.0,00:00.0,no,delivered,4,817.05
3517,blue dart,cosmetics,van,standard,west,clear,101.2,45.47,00:00.0,00:00.0,no,delivered,5,642.41
3518,ecom express,groceries,ev bike,same day,west,foggy,67,35.38,00:00.0,00:00.0,no,delivered,3,541.14
3519,xpressbees,cosmetics,truck,two day,central,stormy,274.5,41.62,00:00.0,00:00.0,no,delivered,5,1497.36
3520,ecom express,fragile items,bike,two day,north,foggy,231.2,21.27,00:00.0,00:00.0,no,delivered,5,1219.81
3521,amazon logistics,automobile parts,ev bike,standard,south,hot,67.8,31.75,00:00.0,00:00.0,no,delivered,5,434.25
3522,ekart,furniture,truck,same day,north,clear,73.1,15.61,00:00.0,00:00.0,no,delivered,5,512.33
3523,amazon logistics,documents,ev van,standard,east,cold,190.1,21.93,00:00.0,00:00.0,no,delivered,4,1016.29
3524,blue dart,pharmacy,ev van,standard,south,rainy,140.5,48.82,00:00.0,00:00.0,no,delivered,3,848.96
3525,ekart,furniture,truck,two day,west,rainy,93,32.56,00:00.0,00:00.0,no,delivered,4,562.68
3526,blue dart,clothing,ev van,two day,south,foggy,250.6,11.43,00:00.0,00:00.0,no,delivered,5,1287.29
3527,blue dart,cosmetics,bike,standard,south,cold,280.2,34.73,00:00.0,00:00.0,no,delivered,5,1505.19
3528,delhivery,electronics,truck,two day,south,rainy,109.4,49.52,00:00.0,00:00.0,no,delivered,5,696.13
3529,blue dart,groceries,truck,two day,west,rainy,194.1,34.8,00:00.0,00:00.0,no,delivered,4,1074.9
3530,blue dart,cosmetics,scooter,same day,central,rainy,101.3,31.02,00:00.0,00:00.0,no,delivered,3,699.56
3531,dhl,automobile parts,truck,standard,north,clear,286.5,31.24,00:00.0,00:00.0,no,delivered,3,1526.22
3532,delhivery,pharmacy,ev bike,same day,north,cold,122,36.58,00:00.0,00:00.0,no,delivered,5,819.74
3533,delhivery,automobile parts,van,same day,central,stormy,63,48.74,00:00.0,00:00.0,yes,failed,1,561.22
3534,ecom express,fragile items,truck,express,central,stormy,120.2,0.67,00:00.0,00:00.0,yes,failed,1,651.78
3535,delhivery,documents,ev bike,two day,central,clear,96.2,7.77,00:00.0,00:00.0,no,delivered,5,504.31
3536,delhivery,fragile items,truck,same day,central,clear,153.3,34.3,00:00.0,00:00.0,no,delivered,4,969.4
3537,delhivery,groceries,van,express,south,rainy,28.9,3.03,00:00.0,00:00.0,yes,delayed,2,203.59
3538,blue dart,pharmacy,scooter,express,north,cold,185.8,39.73,00:00.0,00:00.0,no,delivered,4,1098.19
3539,fedex,clothing,truck,express,west,stormy,232.4,13.3,00:00.0,00:00.0,yes,delayed,3,1251.9
3540,amazon logistics,furniture,ev van,same day,west,hot,79.7,38.76,00:00.0,00:00.0,no,delivered,4,614.78
3541,xpressbees,cosmetics,van,express,central,rainy,75.9,43.69,00:00.0,00:00.0,yes,delayed,3,560.57
3542,shadowfax,automobile parts,truck,same day,central,clear,100.9,10.51,00:00.0,00:00.0,no,delivered,4,636.03
3543,delhivery,automobile parts,ev van,express,central,rainy,154.5,45.68,00:00.0,00:00.0,yes,delayed,2,959.54
3544,xpressbees,fragile items,scooter,standard,south,rainy,31.8,5.74,00:00.0,00:00.0,no,delivered,4,176.22
3545,delhivery,pharmacy,ev bike,standard,south,stormy,166.2,13.31,00:00.0,00:00.0,no,delivered,4,870.93
3546,shadowfax,fragile items,scooter,standard,east,rainy,198.5,14.6,00:00.0,00:00.0,no,delivered,4,1036.3
3547,dhl,electronics,scooter,standard,south,cold,293.7,18.19,00:00.0,00:00.0,no,delivered,4,1523.07
3548,amazon logistics,automobile parts,scooter,standard,west,hot,289.6,35.62,00:00.0,00:00.0,no,delivered,4,1554.86
3549,ekart,clothing,bike,same day,central,foggy,96,9.52,00:00.0,00:00.0,no,delivered,5,608.56
3550,shadowfax,groceries,van,same day,west,stormy,200.3,21.99,00:00.0,00:00.0,yes,delayed,2,1167.47
3551,dhl,automobile parts,van,standard,north,hot,220.1,43.74,00:00.0,00:00.0,no,delivered,4,1231.72
3552,fedex,cosmetics,scooter,express,central,hot,249.8,2,00:00.0,00:00.0,yes,delayed,2,1305
3553,ecom express,fragile items,ev bike,express,south,clear,26.6,28.58,00:00.0,00:00.0,no,delivered,4,268.74
3554,xpressbees,cosmetics,truck,same day,south,stormy,39.7,30.77,00:00.0,00:00.0,no,delivered,3,390.81
3555,dhl,pharmacy,scooter,same day,east,foggy,90.2,14.25,00:00.0,00:00.0,no,delivered,4,593.75
3556,fedex,clothing,scooter,same day,north,rainy,81,39.88,00:00.0,00:00.0,no,delivered,4,624.64
3557,xpressbees,automobile parts,ev bike,express,west,stormy,234.9,47.19,00:00.0,00:00.0,yes,delayed,2,1366.07
3558,dhl,pharmacy,scooter,standard,west,rainy,244.7,17.4,00:00.0,00:00.0,no,delivered,5,1275.7
3559,blue dart,cosmetics,van,two day,east,rainy,140.8,42.13,00:00.0,00:00.0,no,delivered,4,830.39
3560,fedex,groceries,bike,two day,south,stormy,143.2,12.28,00:00.0,00:00.0,no,delivered,5,752.84
3561,delhivery,automobile parts,ev bike,two day,south,clear,156.1,12.03,00:00.0,00:00.0,no,delivered,3,816.59
3562,blue dart,furniture,van,same day,west,foggy,10.5,27.83,00:00.0,00:00.0,no,delivered,3,235.99
3563,dhl,clothing,ev bike,express,central,hot,119.8,26.67,00:00.0,00:00.0,no,delivered,4,729.01
3564,amazon logistics,clothing,van,same day,east,foggy,28.4,45.49,00:00.0,00:00.0,no,delivered,3,378.47
3565,amazon logistics,cosmetics,ev bike,two day,central,rainy,40.8,22.68,00:00.0,00:00.0,no,delivered,4,272.04
3566,ekart,cosmetics,van,standard,east,rainy,205.8,28.39,00:00.0,00:00.0,no,delivered,5,1114.17
3567,dhl,clothing,ev van,same day,north,foggy,163.8,17.37,00:00.0,00:00.0,yes,failed,1,971.11
3568,blue dart,cosmetics,ev bike,same day,central,hot,131.2,11.18,00:00.0,00:00.0,no,delivered,4,789.54
3569,xpressbees,automobile parts,van,two day,south,clear,227.9,35.46,00:00.0,00:00.0,no,delivered,4,1245.88
3570,ekart,furniture,van,same day,west,stormy,174.7,3.32,00:00.0,00:00.0,yes,delayed,3,983.46
3571,amazon logistics,automobile parts,truck,two day,east,hot,79.5,43.11,00:00.0,00:00.0,no,delivered,5,526.83
3572,amazon logistics,clothing,ev bike,two day,west,rainy,199.3,45.77,00:00.0,00:00.0,no,delivered,5,1133.81
3573,xpressbees,groceries,ev bike,two day,west,hot,86.9,26.5,00:00.0,00:00.0,no,delivered,4,514
3574,ekart,pharmacy,bike,standard,central,foggy,34.2,4.01,00:00.0,00:00.0,no,delivered,3,183.03
3575,ecom express,groceries,scooter,same day,central,clear,286.7,16.88,00:00.0,00:00.0,yes,delayed,2,1584.14
3576,xpressbees,electronics,van,same day,south,hot,250.2,3.17,00:00.0,00:00.0,yes,delayed,3,1360.51
3577,shadowfax,furniture,truck,standard,north,hot,164.7,11.74,00:00.0,00:00.0,no,delivered,4,858.72
3578,amazon logistics,groceries,bike,two day,west,hot,29.6,32.62,00:00.0,00:00.0,no,delivered,4,245.86
3579,amazon logistics,clothing,scooter,same day,south,clear,128.2,1.55,00:00.0,00:00.0,no,delivered,3,745.65
3580,delhivery,groceries,van,two day,south,foggy,173.2,12.74,00:00.0,00:00.0,no,delivered,5,904.22
3581,amazon logistics,groceries,van,same day,west,rainy,100.4,30.35,00:00.0,00:00.0,no,delivered,5,693.05
3582,xpressbees,fragile items,truck,two day,east,stormy,58.6,41.16,00:00.0,00:00.0,no,delivered,5,416.48
3583,blue dart,furniture,bike,two day,east,foggy,152.7,34.62,00:00.0,00:00.0,no,delivered,5,867.36
3584,ekart,groceries,ev bike,standard,central,stormy,266.2,30.67,00:00.0,00:00.0,no,delivered,5,1423.01
3585,xpressbees,groceries,scooter,two day,west,cold,95.9,8.91,00:00.0,00:00.0,no,delivered,4,506.23
3586,blue dart,pharmacy,truck,same day,central,clear,261.8,39.1,00:00.0,00:00.0,yes,delayed,3,1526.3
3587,fedex,documents,ev van,express,north,rainy,114.6,13.74,00:00.0,00:00.0,yes,failed,1,664.22
3588,xpressbees,fragile items,van,standard,east,stormy,85.1,37.79,00:00.0,00:00.0,no,delivered,4,538.87
3589,shadowfax,groceries,scooter,express,east,cold,259.5,18.24,00:00.0,00:00.0,no,delivered,3,1402.22
3590,ecom express,groceries,scooter,same day,central,clear,29.1,22.34,00:00.0,00:00.0,no,delivered,4,312.52
3591,blue dart,electronics,truck,same day,central,cold,229.5,44.78,00:00.0,00:00.0,no,delivered,5,1381.84
3592,ekart,fragile items,ev van,same day,south,hot,143.2,8.53,00:00.0,00:00.0,no,delivered,5,841.59
3593,ecom express,furniture,truck,same day,central,rainy,24.7,30.43,00:00.0,00:00.0,no,delivered,5,314.79
3594,shadowfax,clothing,scooter,same day,west,hot,202.6,39.79,00:00.0,00:00.0,yes,failed,2,1232.37
3595,ekart,clothing,ev van,same day,south,stormy,111.7,11.7,00:00.0,00:00.0,no,delivered,5,693.6
3596,ekart,groceries,bike,two day,central,clear,227.3,20.16,00:00.0,00:00.0,no,delivered,4,1196.98
3597,dhl,fragile items,van,two day,north,clear,154.8,15.5,00:00.0,00:00.0,no,delivered,3,820.5
3598,fedex,electronics,bike,two day,west,rainy,241.7,37.77,00:00.0,00:00.0,no,delivered,4,1321.81
3599,ekart,clothing,bike,same day,central,stormy,8.1,30.79,00:00.0,00:00.0,no,delivered,3,232.87
3600,shadowfax,pharmacy,ev van,standard,west,hot,146.1,24.22,00:00.0,00:00.0,no,delivered,5,803.16
3601,fedex,furniture,bike,two day,east,clear,150.5,42.73,00:00.0,00:00.0,no,delivered,5,880.69
3602,shadowfax,automobile parts,ev van,two day,central,stormy,256.7,15.68,00:00.0,00:00.0,no,delivered,4,1330.54
3603,blue dart,cosmetics,truck,express,north,hot,257.6,10.55,00:00.0,00:00.0,yes,delayed,3,1369.65
3604,shadowfax,pharmacy,scooter,two day,south,foggy,144.5,39.26,00:00.0,00:00.0,no,delivered,5,840.28
3605,ecom express,groceries,ev van,same day,west,rainy,83.5,16.4,00:00.0,00:00.0,yes,delayed,2,566.7
3606,blue dart,pharmacy,bike,same day,west,rainy,132.6,20.41,00:00.0,00:00.0,yes,failed,2,824.23
3607,ekart,pharmacy,ev bike,express,south,foggy,217.8,27.69,00:00.0,00:00.0,yes,delayed,2,1222.07
3608,xpressbees,documents,ev bike,express,west,rainy,24,49.19,00:00.0,00:00.0,yes,failed,1,317.57
3609,shadowfax,groceries,van,express,west,stormy,293.2,17.48,00:00.0,00:00.0,yes,delayed,2,1568.44
3610,xpressbees,automobile parts,scooter,standard,east,clear,191.7,31.92,00:00.0,00:00.0,no,delivered,3,1054.26
3611,shadowfax,furniture,bike,standard,north,hot,128.6,45.71,00:00.0,00:00.0,no,delivered,5,780.13
3612,xpressbees,furniture,bike,express,central,cold,178.6,14.01,00:00.0,00:00.0,yes,delayed,3,985.03
3613,shadowfax,fragile items,bike,two day,south,rainy,268.2,39.57,00:00.0,00:00.0,no,delivered,3,1459.71
3614,delhivery,documents,van,standard,east,hot,121.3,36.93,00:00.0,00:00.0,no,delivered,3,717.29
3615,xpressbees,clothing,truck,express,east,hot,68.7,38.86,00:00.0,00:00.0,no,delivered,4,510.08
3616,fedex,automobile parts,van,express,south,stormy,200.7,40.69,00:00.0,00:00.0,yes,delayed,2,1175.57
3617,delhivery,fragile items,ev bike,standard,north,rainy,17.4,22.26,00:00.0,00:00.0,no,delivered,4,153.78
3618,dhl,groceries,van,standard,central,cold,113.4,6.91,00:00.0,00:00.0,no,delivered,4,587.73
3619,dhl,automobile parts,ev bike,standard,west,stormy,63.3,25.97,00:00.0,00:00.0,no,delivered,4,394.41
3620,delhivery,groceries,truck,same day,north,foggy,225.8,9.17,00:00.0,00:00.0,yes,delayed,2,1256.51
3621,ecom express,cosmetics,ev van,express,east,rainy,257.8,7.46,00:00.0,00:00.0,yes,delayed,2,1361.38
3622,ekart,electronics,ev bike,same day,west,cold,241.8,24.01,00:00.0,00:00.0,yes,failed,2,1381.03
3623,ekart,cosmetics,bike,two day,central,hot,31.6,13.51,00:00.0,00:00.0,no,delivered,4,198.53
3624,dhl,clothing,truck,standard,central,cold,43.6,19.74,00:00.0,00:00.0,no,delivered,4,277.22
3625,amazon logistics,documents,truck,express,north,hot,279.1,9.83,00:00.0,00:00.0,yes,delayed,3,1474.99
3626,xpressbees,fragile items,bike,two day,central,clear,186.6,42.6,00:00.0,00:00.0,no,delivered,3,1060.8
3627,xpressbees,clothing,bike,standard,north,hot,83,36.49,00:00.0,00:00.0,no,delivered,4,524.47
3628,ekart,furniture,bike,standard,west,cold,180,31.74,00:00.0,00:00.0,no,delivered,4,995.22
3629,amazon logistics,automobile parts,scooter,standard,east,clear,219.1,5.27,00:00.0,00:00.0,no,delivered,5,1111.31
3630,amazon logistics,automobile parts,ev van,express,central,hot,202.3,15.89,00:00.0,00:00.0,no,delivered,3,1109.17
3631,fedex,groceries,scooter,express,east,hot,110.8,31.59,00:00.0,00:00.0,no,delivered,5,698.77
3632,fedex,electronics,scooter,same day,east,foggy,185.9,10.28,00:00.0,00:00.0,yes,delayed,3,1060.34
3633,delhivery,documents,van,standard,west,cold,27.3,41.83,00:00.0,00:00.0,no,delivered,5,261.99
3634,xpressbees,pharmacy,van,same day,north,foggy,274.4,43.79,00:00.0,00:00.0,yes,delayed,2,1603.37
3635,ecom express,groceries,ev van,two day,north,foggy,240.4,28.01,00:00.0,00:00.0,no,delivered,5,1286.03
3636,fedex,cosmetics,bike,express,west,clear,264.5,6.79,00:00.0,00:00.0,no,delivered,3,1392.87
3637,fedex,automobile parts,ev van,same day,east,foggy,78.9,11.13,00:00.0,00:00.0,no,delivered,4,527.89
3638,fedex,pharmacy,scooter,same day,west,hot,72,1.23,00:00.0,00:00.0,no,delivered,4,463.69
3639,delhivery,pharmacy,scooter,standard,east,stormy,168.8,14.42,00:00.0,00:00.0,no,delivered,4,887.26
3640,shadowfax,furniture,van,express,central,rainy,113.2,40.57,00:00.0,00:00.0,yes,delayed,2,737.71
3641,xpressbees,clothing,ev van,same day,south,hot,60.2,15.21,00:00.0,00:00.0,no,delivered,4,446.63
3642,ecom express,pharmacy,scooter,express,east,foggy,239.4,40.75,00:00.0,00:00.0,no,delivered,4,1369.25
3643,ecom express,automobile parts,van,express,south,foggy,26.6,43.08,00:00.0,00:00.0,no,delivered,4,312.24
3644,fedex,cosmetics,truck,express,north,stormy,8.9,42.85,00:00.0,00:00.0,yes,delayed,3,223.05
